SNo,E. Code,Name,Shift,S. InTime,S. OutTime,A. InTime,A. OutTime,Work Dur.,OT,Tot. Dur.,LateBy,EarlyGoingBy,Status,Punch Records,Date,In_Hours,Missed_swipe_ins,Missed_swipe_outs,Difference
9,007,007,GS,09:30,23:30,14:06,22:23,8:17,00:00,8:17,4:36,1:06,Present ,"14:06:in(Aidas Tech),14:24:out(Aidas Tech),14:26:(Aidas Tech),17:55:in(Aidas Tech),18:26:out(Aidas Tech),18:26:(Aidas Tech),21:48:in(Aidas Tech),22:04:out(Aidas Tech),22:23:in(Aidas Tech),",2023-05-17 00:00:00,01:05,0,2,07:12
11,0008,0008,GS,09:30,23:30,13:20,21:24,8:04,00:00,8:04,3:50,2:05,Present ,"13:20:in(Aidas Tech),13:20:(Aidas Tech),14:59:out(Aidas Tech),16:21:in(Aidas Tech),16:44:out(Aidas Tech),16:44:(Aidas Tech),19:03:in(Aidas Tech),19:03:(Aidas Tech),21:24:out(Aidas Tech),",2023-05-17 00:00:00,04:23,0,3,03:41
12,0009,0009,GS,09:30,23:30,12:20,21:46,9:26,00:00,9:26,2:50,1:43,Present ,"12:20:in(Aidas Tech),14:15:out(Aidas Tech),14:49:in(Aidas Tech),17:54:out(Aidas Tech),18:25:in(Aidas Tech),18:25:(Aidas Tech),20:49:out(Aidas Tech),20:51:(Aidas Tech),21:46:in(Aidas Tech),",2023-05-17 00:00:00,07:24,0,2,02:02
13,010,010,GS,09:30,23:30,09:08,18:25,8:56,00:00,8:56,00:00,5:04,Present ,"09:08:in(Aidas Tech),10:08:out(Aidas Tech),10:30:in(Aidas Tech),10:30:(Aidas Tech),12:19:out(Aidas Tech),12:30:in(Aidas Tech),13:48:out(Aidas Tech),14:26:in(Aidas Tech),16:47:out(Aidas Tech),17:00:in(Aidas Tech),18:25:out(Aidas Tech),",2023-05-17 00:00:00,07:53,0,1,01:03
14,00015,00015,GS,09:30,23:30,10:49,21:03,10:14,00:00,10:14,1:19,2:26,Present ,"10:49:in(Aidas Tech),13:52:out(Aidas Tech),14:07:in(Aidas Tech),14:07:(Aidas Tech),14:45:out(Aidas Tech),14:48:(Aidas Tech),18:31:in(Aidas Tech),18:31:(Aidas Tech),18:39:out(Aidas Tech),21:03:in(Aidas Tech),",2023-05-17 00:00:00,03:49,0,3,06:25
16,00018,00018,GS,09:30,23:30,08:05,17:30,8:01,00:00,8:01,00:00,6:00,Present ,"08:05:in(Aidas Tech),10:08:out(Aidas Tech),10:48:in(Aidas Tech),10:48:(Aidas Tech),12:42:out(Aidas Tech),14:57:in(Aidas Tech),14:57:(Aidas Tech),14:58:(Aidas Tech),15:06:out(Aidas Tech),15:06:(Aidas Tech),17:30:in(Aidas Tech),",2023-05-17 00:00:00,04:05,0,4,03:56
17,00019,00019,GS,09:30,23:30,13:06,21:12,8:06,00:00,8:06,3:36,2:17,Present ,"13:06:in(Aidas Tech),14:15:out(Aidas Tech),14:51:in(Aidas Tech),17:16:out(Aidas Tech),17:19:(Aidas Tech),17:56:in(Aidas Tech),18:40:out(Aidas Tech),18:40:(Aidas Tech),20:23:in(Aidas Tech),20:25:(Aidas Tech),21:12:out(Aidas Tech),",2023-05-17 00:00:00,05:05,0,3,03:01
18,00021,00021,GS,09:30,23:30,10:20,20:24,10:04,00:00,10:04,00:50,3:05,Present ,"10:20:in(Aidas Tech),10:23:(Aidas Tech),10:48:out(Aidas Tech),12:42:in(Aidas Tech),14:57:out(Aidas Tech),14:58:(Aidas Tech),15:06:in(Aidas Tech),17:43:out(Aidas Tech),17:45:(Aidas Tech),17:49:in(Aidas Tech),17:50:(Aidas Tech),17:52:(Aidas Tech),17:52:(Aidas Tech),20:24:out(Aidas Tech),",2023-05-17 00:00:00,07:49,0,6,02:15
19,00024,00024,GS,09:30,23:30,15:32,21:23,5:51,00:00,5:51,6:02,2:06,Present ,"15:32:in(Aidas Tech),16:44:out(Aidas Tech),18:32:in(Aidas Tech),19:06:out(Aidas Tech),21:23:in(Aidas Tech),",2023-05-17 00:00:00,01:46,0,0,04:05
20,00026,00026,GS,09:30,23:30,14:21,22:47,8:25,00:00,8:25,4:51,00:43,Present ,"14:21:in(Aidas Tech),14:24:(Aidas Tech),14:27:out(Aidas Tech),17:54:in(Aidas Tech),18:24:out(Aidas Tech),18:24:(Aidas Tech),20:27:in(Aidas Tech),20:30:(Aidas Tech),21:48:out(Aidas Tech),22:04:in(Aidas Tech),22:23:out(Aidas Tech),22:46:in(Aidas Tech),22:47:(Aidas Tech),",2023-05-17 00:00:00,02:10,0,4,06:15
21,00027,00027,GS,09:30,23:30,12:23,22:43,10:20,00:00,10:20,2:53,00:46,Present ,"12:23:in(Aidas Tech),12:51:out(Aidas Tech),12:52:(Aidas Tech),12:53:(Aidas Tech),13:48:in(Aidas Tech),14:26:out(Aidas Tech),14:30:(Aidas Tech),14:32:in(Aidas Tech),14:56:out(Aidas Tech),14:59:(Aidas Tech),16:48:in(Aidas Tech),16:48:(Aidas Tech),17:25:out(Aidas Tech),18:39:in(Aidas Tech),18:57:out(Aidas Tech),19:50:in(Aidas Tech),19:56:out(Aidas Tech),20:49:in(Aidas Tech),21:32:out(Aidas Tech),22:43:in(Aidas Tech),",2023-05-17 00:00:00,03:14,0,5,07:06
22,00028,00028,GS,09:30,23:30,13:39,00:21,9:51,00:51,10:42,4:09,00:00,Present ,"13:39:in(Aidas Tech),13:50:out(Aidas Tech),13:51:(Aidas Tech),14:26:in(Aidas Tech),14:26:(Aidas Tech),15:46:out(Aidas Tech),16:13:in(Aidas Tech),17:07:out(Aidas Tech),17:11:(Aidas Tech),17:11:(Aidas Tech),17:32:in(Aidas Tech),17:40:out(Aidas Tech),17:40:(Aidas Tech),17:51:in(Aidas Tech),18:32:out(Aidas Tech),20:04:in(Aidas Tech),20:05:(Aidas Tech),22:34:out(Aidas Tech),22:36:(Aidas Tech),22:43:in(Aidas Tech),22:55:out(Aidas Tech),23:21:in(Aidas Tech),23:30:out(Aidas Tech),23:30:(Aidas Tech),23:32:(Aidas Tech),23:51:in(Aidas Tech),00:21:out(Aidas Tech),",2023-05-17 00:00:00,06:34,0,9,03:17
23,00030,00030,GS,09:30,23:30,09:30,20:49,11:19,00:00,11:19,00:00,2:40,Present ,"09:30:in(Aidas Tech),10:08:out(Aidas Tech),10:29:in(Aidas Tech),12:19:out(Aidas Tech),12:30:in(Aidas Tech),13:48:out(Aidas Tech),14:28:in(Aidas Tech),16:48:out(Aidas Tech),17:25:in(Aidas Tech),20:49:out(Aidas Tech),",2023-05-17 00:00:00,09:30,0,0,01:49
27,00035,00035,GS,09:30,23:30,12:03,21:47,9:44,00:00,9:44,2:33,1:42,Present ,"12:03:in(Aidas Tech),12:03:(Aidas Tech),15:32:out(Aidas Tech),15:37:(Aidas Tech),15:37:(Aidas Tech),15:40:in(Aidas Tech),16:08:out(Aidas Tech),16:08:(Aidas Tech),20:58:in(Aidas Tech),21:01:(Aidas Tech),21:01:(Aidas Tech),21:47:out(Aidas Tech),",2023-05-17 00:00:00,04:43,0,6,05:01
28,00036,00036,GS,09:30,23:30,12:03,21:47,9:44,00:00,9:44,2:33,1:42,Present ,"12:03:in(Aidas Tech),17:55:out(Aidas Tech),17:58:(Aidas Tech),18:34:in(Aidas Tech),19:06:out(Aidas Tech),20:36:in(Aidas Tech),20:40:(Aidas Tech),21:47:out(Aidas Tech),",2023-05-17 00:00:00,07:31,0,2,02:13
29,00038,00038,GS,09:30,23:30,10:36,17:16,6:40,00:00,6:40,1:06,6:13,Present ,"10:36:in(Aidas Tech),10:40:(Aidas Tech),10:41:(Aidas Tech),10:41:(Aidas Tech),13:43:out(Aidas Tech),13:45:(Aidas Tech),13:45:(Aidas Tech),13:46:(Aidas Tech),14:30:in(Aidas Tech),15:42:out(Aidas Tech),15:43:(Aidas Tech),15:46:(Aidas Tech),16:13:in(Aidas Tech),16:13:(Aidas Tech),17:03:out(Aidas Tech),17:04:(Aidas Tech),17:16:in(Aidas Tech),",2023-05-17 00:00:00,05:04,0,10,01:36
30,000039,00048,GS,09:30,23:30,11:35,22:31,10:56,00:00,10:56,2:05,00:59,Present ,"11:35:in(Aidas Tech),11:42:out(Aidas Tech),14:21:in(Aidas Tech),14:34:out(Aidas Tech),14:43:in(Aidas Tech),14:44:(Aidas Tech),15:17:out(Aidas Tech),15:17:(Aidas Tech),17:29:in(Aidas Tech),17:55:out(Aidas Tech),17:58:(Aidas Tech),18:17:in(Aidas Tech),18:30:out(Aidas Tech),20:29:in(Aidas Tech),22:31:out(Aidas Tech),22:31:(Aidas Tech),",2023-05-17 00:00:00,03:34,0,3,07:22
31,00041,00041,GS,09:30,23:30,09:44,20:49,11:05,00:00,11:05,00:00,2:41,Present ,"09:44:in(Aidas Tech),10:08:out(Aidas Tech),10:29:in(Aidas Tech),12:19:out(Aidas Tech),12:30:in(Aidas Tech),12:58:out(Aidas Tech),13:03:(Aidas Tech),13:03:(Aidas Tech),13:48:in(Aidas Tech),14:26:out(Aidas Tech),14:26:(Aidas Tech),16:47:in(Aidas Tech),17:00:out(Aidas Tech),17:01:(Aidas Tech),17:25:in(Aidas Tech),20:49:out(Aidas Tech),",2023-05-17 00:00:00,06:57,0,4,04:08
32,00045,00045,GS,09:30,23:30,11:33,21:12,9:39,00:00,9:39,2:03,2:17,Present ,"11:33:in(Aidas Tech),13:11:out(Aidas Tech),13:48:in(Aidas Tech),15:32:out(Aidas Tech),15:47:in(Aidas Tech),15:47:(Aidas Tech),15:47:(Aidas Tech),15:47:(Aidas Tech),16:10:out(Aidas Tech),16:10:(Aidas Tech),18:42:in(Aidas Tech),19:20:out(Aidas Tech),21:12:in(Aidas Tech),",2023-05-17 00:00:00,04:23,0,4,05:16
33,0045,0045,GS,09:30,23:30,11:57,21:20,9:23,00:00,9:23,2:27,2:09,Present ,"11:57:in(Aidas Tech),11:57:(Aidas Tech),14:15:out(Aidas Tech),14:51:in(Aidas Tech),17:59:out(Aidas Tech),18:26:in(Aidas Tech),19:12:out(Aidas Tech),19:14:(Aidas Tech),21:20:in(Aidas Tech),",2023-05-17 00:00:00,06:12,0,2,03:11
34,00046,00046,GS,09:30,23:30,11:33,18:30,6:57,00:00,6:57,2:03,4:59,Present ,"11:33:in(Aidas Tech),11:33:(Aidas Tech),13:11:out(Aidas Tech),13:48:in(Aidas Tech),14:12:out(Aidas Tech),14:17:in(Aidas Tech),15:38:out(Aidas Tech),15:44:in(Aidas Tech),15:44:(Aidas Tech),15:47:(Aidas Tech),15:54:out(Aidas Tech),17:10:in(Aidas Tech),17:18:out(Aidas Tech),18:30:in(Aidas Tech),",2023-05-17 00:00:00,03:38,0,3,03:19
35,00049,00049,GS,09:30,23:30,16:59,02:00,6:31,2:30,9:01,7:29,00:00,Present ,"16:59:in(Aidas Tech),16:59:(Aidas Tech),17:30:out(Aidas Tech),17:32:(Aidas Tech),18:35:in(Aidas Tech),19:06:out(Aidas Tech),19:06:(Aidas Tech),20:41:in(Aidas Tech),20:42:(Aidas Tech),21:02:out(Aidas Tech),22:01:in(Aidas Tech),22:01:(Aidas Tech),22:02:(Aidas Tech),22:06:(Aidas Tech),22:06:(Aidas Tech),23:01:out(Aidas Tech),23:03:(Aidas Tech),23:32:in(Aidas Tech),23:51:out(Aidas Tech),23:51:(Aidas Tech),23:51:(Aidas Tech),00:28:in(Aidas Tech),00:29:(Aidas Tech),00:29:(Aidas Tech),02:00:out(Aidas Tech),",2023-05-17 00:00:00,04:07,0,13,02:24
36,00051,00051,GS,09:30,23:30,17:51,02:00,5:39,2:30,8:09,8:21,00:00,Present ,"17:51:in(Aidas Tech),17:51:(Aidas Tech),19:57:out(Aidas Tech),20:02:in(Aidas Tech),20:02:(Aidas Tech),21:02:out(Aidas Tech),22:05:in(Aidas Tech),22:05:(Aidas Tech),22:05:(Aidas Tech),23:06:out(Aidas Tech),23:09:(Aidas Tech),23:09:(Aidas Tech),02:00:in(Aidas Tech),",2023-05-17 00:00:00,04:07,0,6,01:32
37,00052,00052,GS,09:30,23:30,17:50,22:45,4:55,00:00,4:55,8:20,00:45,Present ,"17:50:in(Aidas Tech),18:42:out(Aidas Tech),19:20:in(Aidas Tech),21:27:out(Aidas Tech),21:40:in(Aidas Tech),21:45:out(Aidas Tech),21:54:in(Aidas Tech),21:54:(Aidas Tech),22:45:out(Aidas Tech),",2023-05-17 00:00:00,03:55,0,1,01:00
1,00000,00000,GS,09:30,23:30,11:13,20:32,9:19,00:00,9:19,1:43,2:57,Present ,"11:13:in(Aidas Tech),13:22:out(Aidas Tech),13:53:in(Aidas Tech),13:53:(Aidas Tech),15:29:out(Aidas Tech),15:32:(Aidas Tech),18:36:in(Aidas Tech),18:38:(Aidas Tech),20:32:out(Aidas Tech),",2023-05-18 00:00:00,05:39,0,3,03:40
5,1,1,GS,09:30,23:30,19:17,23:13,3:56,00:00,3:56,9:47,00:16, ½Present ,"19:17:in(Aidas Tech),19:17:(Aidas Tech),20:41:out(Aidas Tech),23:13:in(Aidas Tech),",2023-05-18 00:00:00,01:24,0,1,02:32
6,0003,0003,GS,09:30,23:30,12:47,23:49,11:02,00:00,11:02,3:17,00:00,Present ,"12:47:in(Aidas Tech),14:32:out(Aidas Tech),16:02:in(Aidas Tech),18:03:out(Aidas Tech),20:55:in(Aidas Tech),21:08:out(Aidas Tech),22:06:in(Aidas Tech),22:59:out(Aidas Tech),23:49:in(Aidas Tech),",2023-05-18 00:00:00,04:52,0,0,06:10
7,00005,00005,GS,09:30,23:30,12:16,21:18,9:02,00:00,9:02,2:46,2:11,Present ,"12:16:in(Aidas Tech),14:28:out(Aidas Tech),15:00:in(Aidas Tech),15:00:(Aidas Tech),18:16:out(Aidas Tech),18:35:in(Aidas Tech),21:18:out(Aidas Tech),",2023-05-18 00:00:00,08:11,0,1,00:51
8,006,006,GS,09:30,23:30,11:47,21:51,10:04,00:00,10:04,2:17,1:38,Present ,"11:47:in(Aidas Tech),11:47:(Aidas Tech),13:59:out(Aidas Tech),14:01:(Aidas Tech),14:02:(Aidas Tech),14:02:(Aidas Tech),14:54:in(Aidas Tech),14:55:(Aidas Tech),17:00:out(Aidas Tech),17:04:(Aidas Tech),17:04:(Aidas Tech),20:43:in(Aidas Tech),20:45:(Aidas Tech),21:51:out(Aidas Tech),",2023-05-18 00:00:00,05:23,0,8,04:41
9,007,007,GS,09:30,23:30,12:45,23:01,10:16,00:00,10:16,3:15,00:28,Present ,"12:45:in(Aidas Tech),13:43:out(Aidas Tech),14:08:in(Aidas Tech),15:27:out(Aidas Tech),15:29:(Aidas Tech),17:08:in(Aidas Tech),17:10:(Aidas Tech),17:59:out(Aidas Tech),18:35:in(Aidas Tech),20:55:out(Aidas Tech),21:29:in(Aidas Tech),21:29:(Aidas Tech),23:01:out(Aidas Tech),",2023-05-18 00:00:00,06:58,0,3,03:18
10,00007,00007,GS,09:30,23:30,14:00,21:40,7:40,00:00,7:40,4:30,1:49,Present ,"14:00:in(Aidas Tech),14:00:(Aidas Tech),16:54:out(Aidas Tech),16:55:(Aidas Tech),17:23:in(Aidas Tech),17:26:(Aidas Tech),17:44:out(Aidas Tech),18:11:in(Aidas Tech),21:40:out(Aidas Tech),",2023-05-18 00:00:00,06:41,0,3,00:59
11,0008,0008,GS,09:30,23:30,14:21,18:56,4:35,00:00,4:35,4:51,4:33,Present ,"14:21:in(Aidas Tech),14:21:(Aidas Tech),16:02:out(Aidas Tech),16:05:(Aidas Tech),17:23:in(Aidas Tech),18:14:out(Aidas Tech),18:14:(Aidas Tech),18:56:in(Aidas Tech),",2023-05-18 00:00:00,02:32,0,3,02:03
12,0009,0009,GS,09:30,23:30,12:45,22:41,9:56,00:00,9:56,3:15,00:48,Present ,"12:45:in(Aidas Tech),12:45:(Aidas Tech),13:32:out(Aidas Tech),14:07:in(Aidas Tech),14:07:(Aidas Tech),14:56:out(Aidas Tech),14:59:(Aidas Tech),14:59:(Aidas Tech),16:37:in(Aidas Tech),16:41:(Aidas Tech),16:41:(Aidas Tech),17:59:out(Aidas Tech),18:35:in(Aidas Tech),18:35:(Aidas Tech),20:55:out(Aidas Tech),20:56:(Aidas Tech),20:58:(Aidas Tech),20:59:(Aidas Tech),21:29:in(Aidas Tech),22:41:out(Aidas Tech),",2023-05-18 00:00:00,06:26,0,10,03:30
13,010,010,GS,09:30,23:30,09:06,21:08,11:39,00:00,11:39,00:00,2:21,Present ,"09:06:in(Aidas Tech),09:06:(Aidas Tech),10:21:out(Aidas Tech),10:40:in(Aidas Tech),12:30:out(Aidas Tech),12:47:in(Aidas Tech),13:18:out(Aidas Tech),13:48:in(Aidas Tech),14:49:out(Aidas Tech),14:49:(Aidas Tech),14:49:(Aidas Tech),15:58:in(Aidas Tech),16:08:out(Aidas Tech),16:08:(Aidas Tech),18:17:in(Aidas Tech),18:35:out(Aidas Tech),18:35:(Aidas Tech),18:39:(Aidas Tech),18:40:in(Aidas Tech),18:40:(Aidas Tech),18:44:(Aidas Tech),18:54:out(Aidas Tech),21:08:in(Aidas Tech),",2023-05-18 00:00:00,05:15,0,8,06:24
14,00015,00015,GS,09:30,23:30,11:02,23:09,12:06,00:00,12:06,1:32,00:21,Present ,"11:02:in(Aidas Tech),13:56:out(Aidas Tech),14:02:in(Aidas Tech),14:02:(Aidas Tech),15:19:out(Aidas Tech),15:34:in(Aidas Tech),15:35:(Aidas Tech),15:36:(Aidas Tech),18:48:out(Aidas Tech),22:52:in(Aidas Tech),22:53:(Aidas Tech),22:53:(Aidas Tech),23:08:out(Aidas Tech),23:09:(Aidas Tech),23:09:(Aidas Tech),",2023-05-18 00:00:00,07:38,0,6,04:28
16,00018,00018,GS,09:30,23:30,08:11,17:24,7:55,00:00,7:55,00:00,6:05,Present ,"08:11:in(Aidas Tech),08:11:(Aidas Tech),10:21:out(Aidas Tech),10:27:in(Aidas Tech),10:27:(Aidas Tech),11:09:out(Aidas Tech),11:13:(Aidas Tech),13:22:in(Aidas Tech),13:50:out(Aidas Tech),13:50:(Aidas Tech),13:52:(Aidas Tech),13:56:in(Aidas Tech),13:56:(Aidas Tech),17:24:out(Aidas Tech),",2023-05-18 00:00:00,06:48,0,6,01:07
18,00021,00021,GS,09:30,23:30,10:38,19:11,8:33,00:00,8:33,1:08,4:18,Present ,"10:38:in(Aidas Tech),10:44:out(Aidas Tech),10:49:in(Aidas Tech),10:50:(Aidas Tech),11:10:out(Aidas Tech),11:15:in(Aidas Tech),13:13:out(Aidas Tech),13:49:in(Aidas Tech),13:49:(Aidas Tech),15:44:out(Aidas Tech),15:51:in(Aidas Tech),17:01:out(Aidas Tech),19:11:in(Aidas Tech),",2023-05-18 00:00:00,05:29,0,2,03:04
19,00024,00024,GS,09:30,23:30,14:21,21:46,7:22,00:00,7:22,4:51,1:46,Present ,"14:21:in(Aidas Tech),17:16:out(Aidas Tech),18:11:in(Aidas Tech),21:43:out(Aidas Tech),21:45:(Aidas Tech),21:46:(Aidas Tech),",2023-05-18 00:00:00,06:27,0,1,00:55
20,00026,00026,GS,09:30,23:30,14:10,22:41,8:31,00:00,8:31,4:40,00:48,Present ,"14:10:in(Aidas Tech),14:11:(Aidas Tech),14:14:(Aidas Tech),14:14:(Aidas Tech),15:27:out(Aidas Tech),15:29:(Aidas Tech),15:29:(Aidas Tech),17:58:in(Aidas Tech),18:35:out(Aidas Tech),18:35:(Aidas Tech),20:55:in(Aidas Tech),21:29:out(Aidas Tech),21:29:(Aidas Tech),22:41:in(Aidas Tech),",2023-05-18 00:00:00,02:24,0,7,06:07
21,00027,00027,GS,09:30,23:30,12:11,22:32,10:21,00:00,10:21,2:41,00:57,Present ,"12:11:in(Aidas Tech),13:16:out(Aidas Tech),13:50:in(Aidas Tech),15:25:out(Aidas Tech),15:26:(Aidas Tech),16:34:in(Aidas Tech),16:36:(Aidas Tech),16:58:out(Aidas Tech),16:59:(Aidas Tech),17:00:(Aidas Tech),17:20:in(Aidas Tech),18:03:out(Aidas Tech),18:14:in(Aidas Tech),20:18:out(Aidas Tech),20:20:(Aidas Tech),20:48:in(Aidas Tech),21:19:out(Aidas Tech),22:32:in(Aidas Tech),",2023-05-18 00:00:00,06:20,0,5,04:01
22,00028,00028,GS,09:30,23:30,12:38,23:49,11:11,00:00,11:11,3:08,00:00,Present ,"12:38:in(Aidas Tech),12:39:(Aidas Tech),12:47:out(Aidas Tech),13:03:in(Aidas Tech),13:03:(Aidas Tech),13:24:out(Aidas Tech),13:24:(Aidas Tech),13:56:in(Aidas Tech),14:31:out(Aidas Tech),15:05:in(Aidas Tech),15:16:out(Aidas Tech),15:16:(Aidas Tech),16:03:in(Aidas Tech),16:19:out(Aidas Tech),18:03:in(Aidas Tech),18:46:out(Aidas Tech),19:02:in(Aidas Tech),20:11:out(Aidas Tech),20:54:in(Aidas Tech),21:06:out(Aidas Tech),21:07:(Aidas Tech),21:15:in(Aidas Tech),21:46:out(Aidas Tech),21:46:(Aidas Tech),22:06:in(Aidas Tech),22:06:(Aidas Tech),22:07:(Aidas Tech),22:21:out(Aidas Tech),22:59:in(Aidas Tech),23:11:out(Aidas Tech),23:49:in(Aidas Tech),",2023-05-18 00:00:00,04:32,0,8,06:39
23,00030,00030,GS,09:30,23:30,10:16,21:08,10:52,00:00,10:52,00:46,2:21,Present ,"10:16:in(Aidas Tech),10:20:(Aidas Tech),10:40:out(Aidas Tech),13:14:in(Aidas Tech),13:48:out(Aidas Tech),15:48:in(Aidas Tech),15:50:(Aidas Tech),16:51:out(Aidas Tech),17:22:in(Aidas Tech),20:07:out(Aidas Tech),20:13:in(Aidas Tech),21:08:out(Aidas Tech),",2023-05-18 00:00:00,05:35,0,2,05:17
26,00034,00034,GS,09:30,23:30,11:36,17:24,5:48,00:00,5:48,2:06,6:05,Present ,"11:36:in(Aidas Tech),11:36:(Aidas Tech),12:08:out(Aidas Tech),12:13:(Aidas Tech),13:17:in(Aidas Tech),13:48:out(Aidas Tech),13:49:(Aidas Tech),13:54:in(Aidas Tech),14:56:out(Aidas Tech),15:03:in(Aidas Tech),16:10:out(Aidas Tech),16:14:(Aidas Tech),17:24:in(Aidas Tech),",2023-05-18 00:00:00,03:12,0,4,02:36
27,00035,00035,GS,09:30,23:30,11:21,21:51,10:30,00:00,10:30,1:51,1:38,Present ,"11:21:in(Aidas Tech),14:04:out(Aidas Tech),14:06:(Aidas Tech),14:06:(Aidas Tech),15:38:in(Aidas Tech),16:12:out(Aidas Tech),16:12:(Aidas Tech),16:12:(Aidas Tech),21:51:in(Aidas Tech),",2023-05-18 00:00:00,03:17,0,4,07:13
28,00036,00036,GS,09:30,23:30,11:36,21:19,9:41,00:00,9:41,2:06,2:12,Present ,"11:36:in(Aidas Tech),13:32:out(Aidas Tech),13:59:in(Aidas Tech),15:04:out(Aidas Tech),15:07:(Aidas Tech),15:38:in(Aidas Tech),16:12:out(Aidas Tech),17:19:in(Aidas Tech),17:22:(Aidas Tech),17:22:(Aidas Tech),17:44:out(Aidas Tech),18:11:in(Aidas Tech),19:07:out(Aidas Tech),19:11:(Aidas Tech),21:17:in(Aidas Tech),21:19:(Aidas Tech),",2023-05-18 00:00:00,04:53,0,5,04:48
30,000039,00048,GS,09:30,23:30,11:22,22:44,11:18,00:00,11:18,1:52,00:49,Present ,"11:22:in(Aidas Tech),11:24:(Aidas Tech),11:51:out(Aidas Tech),14:09:in(Aidas Tech),14:18:out(Aidas Tech),14:37:in(Aidas Tech),14:37:(Aidas Tech),14:43:out(Aidas Tech),18:18:in(Aidas Tech),18:23:(Aidas Tech),21:29:out(Aidas Tech),21:29:(Aidas Tech),21:51:in(Aidas Tech),22:40:out(Aidas Tech),22:44:(Aidas Tech),",2023-05-18 00:00:00,04:37,0,4,06:41
31,00041,00041,GS,09:30,23:30,09:47,19:11,9:24,00:00,9:24,00:17,4:18,Present ,"09:47:in(Aidas Tech),10:21:out(Aidas Tech),10:40:in(Aidas Tech),11:06:out(Aidas Tech),11:09:(Aidas Tech),12:30:in(Aidas Tech),12:47:out(Aidas Tech),13:17:in(Aidas Tech),13:54:out(Aidas Tech),16:51:in(Aidas Tech),17:20:out(Aidas Tech),17:20:(Aidas Tech),18:04:in(Aidas Tech),18:14:out(Aidas Tech),19:11:in(Aidas Tech),",2023-05-18 00:00:00,02:33,0,2,06:51
32,00045,00045,GS,09:30,23:30,11:45,21:18,9:33,00:00,9:33,2:15,2:11,Present ,"11:45:in(Aidas Tech),11:45:(Aidas Tech),13:12:out(Aidas Tech),13:48:in(Aidas Tech),13:48:(Aidas Tech),13:48:(Aidas Tech),14:50:out(Aidas Tech),14:53:(Aidas Tech),15:59:in(Aidas Tech),16:23:out(Aidas Tech),16:23:(Aidas Tech),17:10:in(Aidas Tech),17:25:out(Aidas Tech),18:20:in(Aidas Tech),18:41:out(Aidas Tech),18:42:(Aidas Tech),21:18:in(Aidas Tech),",2023-05-18 00:00:00,03:29,0,6,06:04
33,0045,0045,GS,09:30,23:30,13:48,23:49,10:01,00:00,10:01,4:18,00:00,Present ,"13:48:in(Aidas Tech),15:29:out(Aidas Tech),15:31:(Aidas Tech),16:00:in(Aidas Tech),16:22:out(Aidas Tech),16:22:(Aidas Tech),17:58:in(Aidas Tech),18:35:out(Aidas Tech),18:35:(Aidas Tech),21:21:in(Aidas Tech),21:23:(Aidas Tech),23:49:out(Aidas Tech),",2023-05-18 00:00:00,05:06,0,4,04:55
34,00046,00046,GS,09:30,23:30,11:20,18:31,7:11,00:00,7:11,1:50,4:58,Present ,"11:20:in(Aidas Tech),11:20:(Aidas Tech),13:12:out(Aidas Tech),13:48:in(Aidas Tech),13:48:(Aidas Tech),13:51:(Aidas Tech),13:56:out(Aidas Tech),15:00:in(Aidas Tech),15:07:out(Aidas Tech),15:59:in(Aidas Tech),16:23:out(Aidas Tech),16:24:(Aidas Tech),17:59:in(Aidas Tech),18:03:(Aidas Tech),18:31:out(Aidas Tech),",2023-05-18 00:00:00,02:56,0,5,04:15
35,00049,00049,GS,09:30,23:30,16:16,01:09,7:14,1:38,8:52,6:46,00:00,Present ,"16:16:in(Aidas Tech),17:32:out(Aidas Tech),17:33:(Aidas Tech),17:33:(Aidas Tech),17:58:in(Aidas Tech),18:27:out(Aidas Tech),18:27:(Aidas Tech),19:33:in(Aidas Tech),19:34:(Aidas Tech),20:40:out(Aidas Tech),21:39:in(Aidas Tech),21:39:(Aidas Tech),21:44:(Aidas Tech),21:47:out(Aidas Tech),23:20:in(Aidas Tech),23:34:out(Aidas Tech),23:34:(Aidas Tech),00:27:in(Aidas Tech),00:28:(Aidas Tech),01:08:out(Aidas Tech),01:09:(Aidas Tech),01:09:(Aidas Tech),",2023-05-18 00:00:00,03:48,0,9,03:26
36,00051,00051,GS,09:30,23:30,16:10,01:08,7:20,1:38,8:58,6:40,00:00,Present ,"16:10:in(Aidas Tech),16:10:(Aidas Tech),17:39:out(Aidas Tech),17:41:(Aidas Tech),17:41:(Aidas Tech),17:58:in(Aidas Tech),18:27:out(Aidas Tech),18:27:(Aidas Tech),19:29:in(Aidas Tech),19:41:out(Aidas Tech),19:41:(Aidas Tech),20:41:in(Aidas Tech),21:42:out(Aidas Tech),21:42:(Aidas Tech),23:34:in(Aidas Tech),23:34:(Aidas Tech),00:20:out(Aidas Tech),00:24:(Aidas Tech),01:08:in(Aidas Tech),",2023-05-18 00:00:00,03:57,0,8,03:23
